8090849	0
8250837	502
8250838	26
8079315	64
8079316	-40
8090850	271
8079317	372
8079319	513
8090851	637
7855325	0
8167780	79
8167781	77
8079320	178
8079321	137
8090852	0
8090853	325
8099448	1
8099449	2
8092164	76
8092165	31
8092166	48
8079322	42
8079323	258
8079324	296
8079325	97
8090854	0
7822743	97
7822744	31
7822746	550
7822747	313
7822748	52
7822749	10
7822750	9
7822762	58
7822684	0
7822685	0
7822686	0
7855349	50
7855351	51
7855353	57
7855355	22
7855361	18
8250829	244
7822784	4
7822770	62
7822779	7
7822785	0
7822786	78
7822788	52
8090855	11
7822793	81
7822795	18
7822797	41
8090856	9
7851501	412
7851504	233
7851500	88
7822689	17
7822690	44
7822691	65
7822692	252
8341941	70
8341943	75
8250830	84
7822695	187
8250848	25
8090911	427
7822697	29
7822698	166
7822717	127
7822699	103
7822700	36
7822799	131
7851526	90
8090857	51
7851538	102
7851542	378
7855377	52
7855378	61
7822803	1997
7822806	231
7822805	404
7822815	242
7822817	489
8090858	0
8090859	16
8090860	31
7822701	22
7851566	128
8090861	0
7851554	0
8090862	10
8079326	6
8079327	1
8250851	51
8079328	8
8090863	54
8099450	0
8099451	2
8099452	1
8099453	2
8099454	1
8099455	1
8102243	1
8102244	3
8102245	0
8102246	1
8102247	12
8102248	1
8102249	1
8102250	-1
8102251	0
8102252	0
8099456	0
8099457	2
7851558	531
7851557	722
8099458	2
8099459	2
8099460	3
8090864	480
8079334	463
8250839	4904
8079338	193
8079340	19
8090865	0
8090866	0
8090867	0
8090868	0
8090869	7
8090870	0
7821854	0
7821855	28
8090871	135
7821852	43
8090872	7
7821849	410
7821856	75
8251535	46
8251537	19
8251538	11
8251540	58
8251541	48
8251542	29
8251539	108
8090818	137
8090819	12
7849826	31
7852607	1056
7852612	883
7852618	873
7852621	1140
8090873	0
7852640	464
7852914	458
8099461	-1
8099462	2
8250849	93
8099463	3
8099464	3
8102256	4
8102253	2
8102254	3
8102255	4
8102257	2
8102258	1
8102259	0
8102260	0
8102261	0
8102262	0
8102263	0
8102264	0
8102265	1
8102266	0
8102267	0
8102268	0
8102269	1
8102270	0
8102271	1
8090874	97
8090875	6
7855389	33
7855390	36
7855394	53
7855391	3
8090877	120
8090878	138
7826422	88
7826415	71
7851768	28
8090879	210
8102272	4
8102273	2
8099465	3
8099466	1
8099467	2
8099468	2
8099469	1
8099470	1
8099471	2
8099472	2
8090880	78
8099473	4
8099474	25
8099475	2
8090812	22
8090813	21
8090811	24
8090814	24
8099476	1
8099477	3
8099478	0
8099479	4
8099480	8
8090881	44
8090882	50
8090883	249
8090884	100
8250841	86
8090886	0
8090887	0
8134717	1250
8134718	447
8090888	49
8090889	181
8090890	146
8201258	65
8201259	25
8201260	3
8201261	205
8201262	261
8201263	1188
7851568	88
8090891	53
8090892	70
8090893	63
8090894	147
8090895	168
8090896	101
8090897	101
8090898	49
8090899	51
8090900	81
8090901	87
7855395	16
8079342	4
8250833	31
8090902	139
8090903	0
8090904	60
8090905	0
8090906	587
8090907	120
8090908	588
8098359	76
8079343	10
8090909	41
8099481	4
8099482	0
8099483	1
8099484	2
8099485	4
8099486	2
8099487	5
8090912	1399
7851728	0
8090913	187
8090914	2035
7851734	144
7851765	0
7851737	9
7851739	510
7851761	979
7851764	650
8090915	448
8090916	734
8090917	0
8090927	268
8090918	119
8090919	95
8090920	142
8090921	48
8090925	152
8090926	266
8090922	45
8090923	116
8090924	89
7826387	167
8090928	78
8090929	20
8090930	43
8090931	40
8090932	100
8090933	100
8090934	0
8090935	80
8090936	40
8090937	268
8090938	148
8167782	61
8167784	224
8090939	79
8090940	80
8090941	80
8090942	236
8090943	119
8090944	148
8090945	80
8090946	76
8090947	70
8090948	-32
8090949	28
8090950	198
8090951	199
8090952	186
8090953	22
8090954	95
8090955	209
8090956	100
7826393	227
7826398	431
7826401	314
8090957	211
8090958	248
8167785	139
8167783	167
7826404	209
8167786	111
8167787	143
8167788	162
7826406	153
7826411	96
8167789	162
8090959	65
8090961	0
8102274	1
8102275	0
8090962	95
8099488	3
8099489	3
8201264	26
8250834	19
8201265	29
8201266	25
8201267	10
8201268	0
8201269	35
8201270	41
8201271	11
8250835	8
8201272	2
8201273	12
8201274	8
7855413	65
8090963	47
8090964	58
8090965	59
8099490	2
7851569	42
8250847	198
7851570	52
7851571	94
8134711	332
8134712	180
8134713	140
8134714	88
8134715	105
8134716	149
8090966	0
8090967	4
8090968	3
8167790	103
8167791	35
8167792	28
8079291	10
8090970	128
8102276	2
8102277	2
8102278	1
8102279	1
8102280	1
8099491	0
8099492	1
8099493	0
8099494	3
8099495	1
8099496	1
8099497	1
8099498	1
8099499	0
8099500	1
8099501	1
8102281	6
8219373	5
8219374	20
8219375	1
8219376	0
8219377	1
8219378	0
8219379	0
8219380	0
8339637	17
8339638	17
8339640	17
8219381	10
8219382	96
8219383	84
8219384	4
8219385	47
8219386	42
8219387	1
8219388	1
8219389	2
8219390	1
8219391	2
8339618	2
8219392	2
8219393	1
8219394	2
8219395	28
8219396	16
8339619	5
8219397	1
8219398	0
8219399	147
8219400	3
8219401	168
8219402	24
8219403	1
8219404	1
8219405	1
8219406	1
8219407	109
8090971	6
8090972	3
7852957	238
7852977	79
7853008	938
7853011	211
7852993	1028
7852986	430
7852988	2216
8090973	248
8090976	-3
8090977	527
7853002	1665
7853005	299
8090978	0
7852999	1388
8090979	47
7853017	805
8090980	99
8090981	47
8090982	100
8090983	147
8090987	102
8090988	97
8090989	242
8090990	104
8090994	49
8090995	42
8090984	797
8090986	701
8090991	723
8090985	519
8090992	249
8090993	561
7824522	186
7824523	143
7824560	247
7824566	0
8090996	521
8090997	840
8090998	521
7824571	396
7824573	424
7824583	598
7824588	421
7853093	976
7853090	227
7853086	97
7853097	1467
7853108	2405
7853102	2450
8090999	48
8091008	150
8091000	147
8091001	118
8091002	1
8091003	269
8091004	419
8091005	209
8091006	148
8091007	240
8091009	23
8091010	260
8091011	-1
8091012	545
8091013	1024
8091014	592
8091015	595
8091016	29
8091017	240
8091018	91
8091019	309
7824632	46
7824610	583
7824605	457
7824591	252
7824615	528
7824620	240
7824622	250
7824625	0
7824652	528
7824638	1620
7824644	1081
7824646	4
7824648	982
7824650	18
7853112	0
7824772	271
7824761	295
7824823	22
7824765	414
8091021	593
7824767	186
8167793	163
7824840	482
7824864	474
7824849	483
7824879	35
7824906	23
7824928	48
7824891	250
7824888	103
7824919	650
7824845	687
8091022	197
7853924	1937
7853922	2990
7853920	46
7853929	651
7853927	2254
7853931	369
7853933	144
7853935	289
7854106	2405
7853937	5856
7854108	0
8091023	1165
7854125	612
7854112	341
7854110	40
7854116	72
7854114	337
7854119	0
7854121	943
7854132	147
7854127	1
8339551	975
8339552	975
8091024	12
8091025	17
8091026	-2
8091027	0
8091028	42
8091029	0
8091030	47
8091031	14
8091032	4
8091033	69
8091034	71
8091035	55
8091036	1
8099502	3
7821866	9
7821867	125
7821869	522
7821870	920
8091037	261
8091038	20
7822818	-10
7822819	-10
8091039	19
8091040	215
8148533	25
7851563	4
8091041	-4
7851564	-1
8091042	0
8091043	0
7822702	742
8102282	4
8091044	0
8091045	0
8091046	0
8099503	1
8099504	1
8099505	1
8091047	48
8091048	85
8091049	75
8079344	66
8099506	3
8091050	132
8091051	210
8091052	471
8099507	2
8099508	3
8099509	1
8099510	1
8099511	1
8099512	2
8091053	6
8126364	38
8126365	47
8126366	10
7855448	51
7851817	78
7851822	141
7851827	207
7851832	107
8126367	41
8126368	10
8126369	72
8167796	12
7851838	462
7851769	120
8167794	32
7826431	487
8327378	478
7855532	135
8167795	29
8099513	1
8099514	2
8099515	1
8099516	1
8099517	1
8099518	1
8099519	3
8099520	2
8099521	6
8099522	2
8102283	9
8102284	7
8102285	6
8102286	21
8102287	4
8102288	4
8102289	4
8102290	4
8102291	4
8102292	4
8102293	3
8102294	2
8102295	1
8102296	2
8102297	5
8102298	0
8102299	4
8102300	3
